Tct Id,Topic Name,LC URI,LC closeMatch,FAST_URI,FAST closeMatch,VIAF_URI,Wikidata_URI,Wikidata closeMatch
5914,Postcolonial -- theory,http://id.loc.gov/authorities/subjects/sh97007835,closeMatch,http://id.worldcat.org/fast/1073032,closeMatch,,,
5919,Property rights -- Colorblindness,,,,,,,
5921,Property rights -- (as) Constraint on democratic dialogue,,,,,,,
5924,Property rights -- Imaginary domain,,,,,,,
5926,Property rights -- Martin Luther King and Malcolm X debate,,,,,,,
5927,Property rights -- Personhood,,,,,,,
5928,Property rights -- (in) Raced images,,,,,,,
5930,Property rights -- (in) Whiteness,,,,,,,
5931,Property rights -- Within African American life,,,,,,,
5941,"Reed, Ishmael",http://id.loc.gov/authorities/names/n79078102,,http://id.worldcat.org/fast/39178,,https://viaf.org/viaf/29539664,https://www.wikidata.org/entity/Q983544,
5944,Reparations,http://id.loc.gov/authorities/subjects/sh00007533,,,,,https://www.wikidata.org/entity/Q7313907,
5946,"Rhythmic asymmetry/flow -- Charles, Michael Ray",,,,,,,
5957,Rock Steady Crew,http://id.loc.gov/authorities/names/no98020074,,http://id.worldcat.org/fast/734461,,,https://www.wikidata.org/entity/Q2143261,
5960,"Rorty, Richard",http://id.loc.gov/authorities/names/n79063821,,http://id.worldcat.org/fast/37243,,https://viaf.org/viaf/89085824,https://www.wikidata.org/entity/Q215258,
5969,Sampling -- Copyright,,,,,,,
5988,Signifyin',,,http://id.worldcat.org/fast/1741617,,,https://www.wikidata.org/entity/Q7512970,
5992,Slave narratives,http://id.loc.gov/authorities/subjects/sh2001003369,,http://id.worldcat.org/fast/1120401,,,https://www.wikidata.org/entity/Q3429239,
5994,Snoop Dogg,http://id.loc.gov/authorities/names/nr96045766,,http://id.worldcat.org/fast/1899189,,https://viaf.org/viaf/61738579,https://www.wikidata.org/entity/Q6096,
5996,Southern Christian Leadership Conference (SCLC),http://id.loc.gov/authorities/names/n83051946,,,,,https://www.wikidata.org/entity/Q605130,
5998,"Spivak, Gayatri",http://id.loc.gov/authorities/names/n86109841,,http://id.worldcat.org/fast/192388,,https://viaf.org/viaf/109346071,https://www.wikidata.org/entity/Q240851,
6001,"Stowe, Harriet Beecher",http://id.loc.gov/authorities/names/n79093331,,http://id.worldcat.org/fast/41230,,https://viaf.org/viaf/32003151,https://www.wikidata.org/entity/Q102513,
6003,Subaltern,http://id.loc.gov/authorities/names/n00049936,closeMatch,http://id.worldcat.org/fast/1793654,closeMatch,,https://www.wikidata.org/entity/Q1641221,
6007,theft,http://id.loc.gov/authorities/subjects/sh85127634,,http://id.worldcat.org/fast/1149455,,,https://www.wikidata.org/entity/Q2727213,
6020,Trademark -- Hip-hop aesthetics,,,,,,,
6022,Trademark -- (and) Racialization,,,,,,,
6024,Training,http://id.loc.gov/authorities/subjects/sh97006179,,,,,https://www.wikidata.org/entity/Q918385,
6030,"Uncle Tom, Uncle Tom's Cabin",http://id.loc.gov/authorities/names/no2017122883,,http://id.worldcat.org/fast/1160853,,,https://www.wikidata.org/entity/Q2035679,
6034,"Walker, Alice",http://id.loc.gov/authorities/names/n79109131,,http://id.worldcat.org/fast/43003,,https://viaf.org/viaf/108495772,https://www.wikidata.org/entity/Q215868,
6039,War on Drugs,http://id.loc.gov/authorities/names/no2003006711,,http://id.worldcat.org/fast/1032891,closeMatch,,https://www.wikidata.org/entity/Q185517,
6040,"Washington, Booker T.",http://id.loc.gov/authorities/names/n79063604,,http://id.worldcat.org/fast/37174,,https://viaf.org/viaf/100210618,https://www.wikidata.org/entity/Q319871,
6047,"Williams, Patricia",http://id.loc.gov/authorities/names/n90695335,,http://id.worldcat.org/fast/275543,,https://viaf.org/viaf/84477752,https://www.wikidata.org/entity/Q7145651,
6057,Wonder Woman,http://id.loc.gov/authorities/names/nb2016002161,,http://id.worldcat.org/fast/1540945,,https://viaf.org/viaf/137145541777896600660,https://www.wikidata.org/entity/Q338430,
6073,archives -- electronic,,,,,,,
6074,automation,http://id.loc.gov/authorities/subjects/sh00007652,,http://id.worldcat.org/fast/822786,,,https://www.wikidata.org/entity/Q24410992,
6075,"Babbage, Charles",http://id.loc.gov/authorities/names/n50031102,,http://id.worldcat.org/fast/10379,,https://viaf.org/viaf/4963723,https://www.wikidata.org/entity/Q46633,
6078,"Baudelaire, Charles",http://id.loc.gov/authorities/names/n79018694,,http://id.worldcat.org/fast/31368,,https://viaf.org/viaf/17218730,https://www.wikidata.org/entity/Q501,
6079,"Baudrillard, Jean",http://id.loc.gov/authorities/names/n50005412,,http://id.worldcat.org/fast/1432596,,https://viaf.org/viaf/24597462,https://www.wikidata.org/entity/Q182847,
6080,"Bell, Daniel",http://id.loc.gov/authorities/names/n50006506,,http://id.worldcat.org/fast/1761781,,https://viaf.org/viaf/108273432,https://www.wikidata.org/entity/Q316330,
6082,"Benjamin, Walter -- The Arcades Project",,,,,,https://www.wikidata.org/entity/Q4785097,
6083,"Bennett, Jane",http://id.loc.gov/authorities/names/n86032170,,,,https://viaf.org/viaf/111325976,https://www.wikidata.org/entity/Q17418386,
6086,"Bolter, Jay David",http://id.loc.gov/authorities/names/n83073527,,,,https://viaf.org/viaf/94367912,https://www.wikidata.org/entity/Q93037,
6095,Calvino -- Italo,http://id.loc.gov/authorities/names/n79128096,,http://id.worldcat.org/fast/45334,,https://viaf.org/viaf/8520,https://www.wikidata.org/entity/Q154756,
6100,circulation,,,,,,,
6104,commodities,,,http://id.worldcat.org/fast/869578,,,https://www.wikidata.org/entity/Q317088,
6105,things,,,,,,https://www.wikidata.org/entity/Q35120,closeMatch
6108,computers,http://id.loc.gov/authorities/subjects/sh85029552,,http://id.worldcat.org/fast/872776,,,https://www.wikidata.org/entity/Q68,
6109,conservation,,,,,,,
6110,consumption,,,,,,https://www.wikidata.org/entity/Q28754054,
6111,copper,http://id.loc.gov/authorities/subjects/sh85032278,,http://id.worldcat.org/fast/878331,,,https://www.wikidata.org/entity/Q753,
6115,"Darwin, Charles",http://id.loc.gov/authorities/names/n78095637,,http://id.worldcat.org/fast/29136,,https://viaf.org/viaf/27063124,https://www.wikidata.org/entity/Q1035,
6117,"Deleuze, Gilles",http://id.loc.gov/authorities/names/n79006797,,http://id.worldcat.org/fast/1427364,,https://viaf.org/viaf/22140703,https://www.wikidata.org/entity/Q184226,
6118,dematerialization,,,,,,https://www.wikidata.org/entity/Q18351085,
6119,"Dick, Philip K.",http://id.loc.gov/authorities/names/n79018147,,http://id.worldcat.org/fast/31238,,https://viaf.org/viaf/27063583,https://www.wikidata.org/entity/Q171091,
6121,digital media,http://id.loc.gov/authorities/subjects/sh98006600,,http://id.worldcat.org/fast/893716,,,https://www.wikidata.org/entity/Q1076968,
6126,"Douglas, Mary",http://id.loc.gov/authorities/names/n79018041,,http://id.worldcat.org/fast/1439239,,https://viaf.org/viaf/105514047,https://www.wikidata.org/entity/Q231349,
6128,landfills,,,http://id.worldcat.org/fast/924238,,,https://www.wikidata.org/entity/Q152810,
6130,dumps -- in China,,,,,,,
6136,ecologies,,,,,,https://www.wikidata.org/entity/Q7150,
6144,Environmental Protection Agency,http://id.loc.gov/authorities/names/n79079597,,http://id.worldcat.org/fast/534882,,https://viaf.org/viaf/140707837,https://www.wikidata.org/entity/Q460173,
6146,obsolescence,,,,,,https://www.wikidata.org/entity/Q282744,
6148,exchange,http://id.loc.gov/authorities/subjects/sh85046224,,,,,https://www.wikidata.org/entity/Q23009552,
6152,failure,,,,,,https://www.wikidata.org/entity/Q1121708,
6161,"""natural history"" methodology",,,,,,,
6163,"Frow, John",http://id.loc.gov/authorities/names/n85034645,,,,https://viaf.org/viaf/279338075,https://www.wikidata.org/entity/Q6234317,
6175,"Gould, Stephen Jay",http://id.loc.gov/authorities/names/n79145199,,http://id.worldcat.org/fast/47331,,https://viaf.org/viaf/108205470,https://www.wikidata.org/entity/Q180619,
6182,"Hansen, Mark B. N.",http://id.loc.gov/authorities/names/n2003001305,,,,https://viaf.org/viaf/62626903,https://www.wikidata.org/entity/Q17745931,
6184,"Haraway, Donna",http://id.loc.gov/authorities/names/n88254245,,http://id.worldcat.org/fast/248640,,https://viaf.org/viaf/91665330,https://www.wikidata.org/entity/Q253407,
6185,"hardware, discarded",,,,,,,
6188,hazardous waste,http://id.loc.gov/authorities/subjects/sh85059459,,http://id.worldcat.org/fast/952447,,,https://www.wikidata.org/entity/Q1069369,
6195,information theory,http://id.loc.gov/authorities/subjects/sh85066289,,http://id.worldcat.org/fast/973149,,,https://www.wikidata.org/entity/Q131222,
6204,"Kittler, Friedrich",http://id.loc.gov/authorities/names/n81116983,,http://id.worldcat.org/fast/80464,,https://viaf.org/viaf/39424082,https://www.wikidata.org/entity/Q69187,
6219,"Marx, Karl",http://id.loc.gov/authorities/names/n79006935,,http://id.worldcat.org/fast/30215,,https://viaf.org/viaf/49228757,https://www.wikidata.org/entity/Q9061,
6221,materiality,,,,,,,
6223,Memex,,,,,,https://www.wikidata.org/entity/Q471,
6225,metals,http://id.loc.gov/authorities/subjects/sh85084167,,http://id.worldcat.org/fast/1018047,,,https://www.wikidata.org/entity/Q11426,
6226,microchips,http://id.loc.gov/authorities/subjects/sh85067117,closeMatch,http://id.worldcat.org/fast/975535,,,https://www.wikidata.org/entity/Q80831,closeMatch
6230,mobility,,,http://id.worldcat.org/fast/1020741,,,https://www.wikidata.org/entity/Q23065481,
6232,monitors.,,,,,,,
6233,screens,,,,,,https://www.wikidata.org/entity/Q327065,closeMatch
6239,NASDAQ,http://id.loc.gov/authorities/names/no97030729,,http://id.worldcat.org/fast/727986,,https://viaf.org/viaf/167819206,https://www.wikidata.org/entity/Q82059,
6241,"Nelson, Ted",http://id.loc.gov/authorities/names/n86057845,,http://id.worldcat.org/fast/1479612,,https://viaf.org/viaf/60561898,https://www.wikidata.org/entity/Q62852,
6256,performativity,http://id.loc.gov/authorities/subjects/sh85099817,closeMatch,http://id.worldcat.org/fast/1057886,,,https://www.wikidata.org/entity/Q3627138,
6261,plastics,http://id.loc.gov/authorities/subjects/sh85103153,,http://id.worldcat.org/fast/1066542,,,https://www.wikidata.org/entity/Q11474,
6267,"Raley, Rita",http://id.loc.gov/authorities/names/nr97038052,,,,https://viaf.org/viaf/49136497,,
6270,recycling,http://id.loc.gov/authorities/subjects/sh2002007659,,http://id.worldcat.org/fast/1092000,,,https://www.wikidata.org/entity/Q132580,
6280,salvaging,,,,,,,
6288,"Serres, Michel",http://id.loc.gov/authorities/names/n50009819,,http://id.worldcat.org/fast/2844,,https://viaf.org/viaf/76322799,https://www.wikidata.org/entity/Q364456,
6295,silicon,http://id.loc.gov/authorities/subjects/sh85122512,,http://id.worldcat.org/fast/1118631,,,https://www.wikidata.org/entity/Q3960530,
6298,Silicon Valley,,,http://id.worldcat.org/fast/1316612,closeMatch,https://viaf.org/viaf/247673436,https://www.wikidata.org/entity/Q163820,
6299,"Simmel, Georg",http://id.loc.gov/authorities/names/n79063822,,http://id.worldcat.org/fast/37244,,https://viaf.org/viaf/39384262,https://www.wikidata.org/entity/Q76849,
6307,speed,http://id.loc.gov/authorities/subjects/sh2001008909,,http://id.worldcat.org/fast/1129434,,,https://www.wikidata.org/entity/Q3711325,
6314,"Stiegler, Bernard",http://id.loc.gov/authorities/names/nr94027791,,http://id.worldcat.org/fast/344151,,https://viaf.org/viaf/19758943,https://www.wikidata.org/entity/Q822727,
6319,superfund sites,http://id.loc.gov/authorities/names/no2004116799,,http://id.worldcat.org/fast/952349,closeMatch,,https://www.wikidata.org/entity/Q40010370,
6322,temporality,,,,,,https://www.wikidata.org/entity/Q3517747,
6325,"Thrift, Nigel",http://id.loc.gov/authorities/names/n78068149,,,,https://viaf.org/viaf/61609983,https://www.wikidata.org/entity/Q7032677,
6336,virtuality,,,,,,,
6337,waste,,,,,,https://www.wikidata.org/entity/Q45701,
6338,waste export,,,,,,,
6339,"Watkins, Evan",http://id.loc.gov/authorities/names/n78005926,,,,https://viaf.org/viaf/109949351,,
6341,Web 2.0,http://id.loc.gov/authorities/subjects/sh2007008319,,http://id.worldcat.org/fast/1743925,,,https://www.wikidata.org/entity/Q131164,
6344,"Wiener, Norbert",http://id.loc.gov/authorities/names/n50016209,,http://id.worldcat.org/fast/5068,,https://viaf.org/viaf/51764820,https://www.wikidata.org/entity/Q178577,
6346,Wired,,,,,,https://www.wikidata.org/entity/Q520154,
6360,Alone in the Dark (game),http://id.loc.gov/authorities/names/n94121015,,,,,https://www.wikidata.org/entity/Q776174,
6364,artifact emotion,,,,,,,
6371,Cahiers du Cinema (magazine),http://id.loc.gov/authorities/names/no98067803,,,,,https://www.wikidata.org/entity/Q909176,
6372,camera angle,,,,,,https://www.wikidata.org/entity/Q450539,
6375,"Carroll, Noël",http://id.loc.gov/authorities/names/no2005031689,,http://id.worldcat.org/fast/1727798,,https://viaf.org/viaf/27104429,https://www.wikidata.org/entity/Q919837,
6387,cut-scene,,,,,,,
6388,darkness,,,,,,https://www.wikidata.org/entity/Q204170,
6390,disgust,,,http://id.worldcat.org/fast/824327,closeMatch,,https://www.wikidata.org/entity/Q208351,
6394,empathy (and nonempathetic emotion),,,,,,,
6395,endings,,,,,,,
6402,fiction emotion,,,,,,,
6404,fog,http://id.loc.gov/authorities/subjects/sh85049619,,http://id.worldcat.org/fast/928511,,,https://www.wikidata.org/entity/Q37477,
6420,horror films,http://id.loc.gov/authorities/genreForms/gf2011026321,,http://id.worldcat.org/fast/960370,,,https://www.wikidata.org/entity/Q200092,
6421,identification,http://id.loc.gov/authorities/subjects/sh2002011456,,http://id.worldcat.org/fast/966861,,,https://www.wikidata.org/entity/Q2493413,
6422,"Imamura, Akihiro",,,,,,https://www.wikidata.org/entity/Q11377074,
6424,inventory,,,,,,https://www.wikidata.org/entity/Q815410,
6439,monster,http://id.loc.gov/authorities/names/no2017085271,,http://id.worldcat.org/fast/1025752,,,https://www.wikidata.org/entity/Q276453,
6442,"Murray, Janet",http://id.loc.gov/authorities/names/n81135225,,,,https://viaf.org/viaf/110178234,https://www.wikidata.org/entity/Q2761470,
6453,play of ratiocination,,,,,,,
6454,pocket radio,,,,,,,
6460,remediation,,,,,,https://www.wikidata.org/entity/Q3935853,
6462,Resident Evil (game),http://id.loc.gov/authorities/subjects/sh98001001,,http://id.worldcat.org/fast/1095528,,,https://www.wikidata.org/entity/Q1248594,
6474,"Ryan, Marie-Laure",http://id.loc.gov/authorities/names/n78011632,,,,https://viaf.org/viaf/2518649,https://www.wikidata.org/entity/Q6762684,
6477,save point,,,,,,,
6482,Silent Hill (game),http://id.loc.gov/authorities/subjects/sh99003872,,http://id.worldcat.org/fast/1118538,,,https://www.wikidata.org/entity/Q753164,
6485,Silent Hill (game) -- nonplayer character (NPC),,,,,,,
6487,Silent Hill 2,,,,,https://viaf.org/viaf/293345755,https://www.wikidata.org/entity/Q752835,
6490,Silent Hill 2 -- nonplayer character (NPC),,,,,,,
6492,Silent Hill 3,,,,,https://viaf.org/viaf/294612006,https://www.wikidata.org/entity/Q837338,
6495,Silent Hill 3 -- nonplayer character (NPC),,,,,,,
6496,Silent Hill 3 -- player character,,,,,,,
6497,Silent Hill 4: The Room,,,,,,https://www.wikidata.org/entity/Q613124,
6501,Silent Hill,http://id.loc.gov/authorities/subjects/sh99003872,,http://id.worldcat.org/fast/1118538,,,https://www.wikidata.org/entity/Q236821,
6502,Silent Hill -- Homecoming,,,,,https://viaf.org/viaf/293670352,https://www.wikidata.org/entity/Q938935,
6505,Silent Hill -- Origins,,,,,https://viaf.org/viaf/195832141,https://www.wikidata.org/entity/Q840699,
6507,Silent Hill -- player character,,,,,,,
6508,Silent Hill -- Shattered Memories,,,,,https://viaf.org/viaf/294225936,https://www.wikidata.org/entity/Q1754133,
6510,Silent Hill 2 Official Strategy Guide,,,,,,,
6512,Silent Hill 3 Official Strategy Guide,,,,,,,
6513,Silent Hill (resort town),,,,,,,
6520,"Tan, Ed S.",http://id.loc.gov/authorities/names/n95014962,,,,https://viaf.org/viaf/23840949,,
6521,Team Silent,,,,,,https://www.wikidata.org/entity/Q598181,
6536,"Yamaoka, Akira",http://id.loc.gov/authorities/names/no2015065985,,,,https://viaf.org/viaf/76574846,https://www.wikidata.org/entity/Q315850,
6538,"Agamben, Georgio",,,,,https://viaf.org/viaf/112062695,,
6539,"Ahmed, Sara",http://id.loc.gov/authorities/names/n98038016,,,,https://viaf.org/viaf/59251158,https://www.wikidata.org/entity/Q15437208,
6548,"Barad, Karen",http://id.loc.gov/authorities/names/n89604146,,,,https://viaf.org/viaf/18822822,https://www.wikidata.org/entity/Q443431,
6557,Bioinformatics,http://id.loc.gov/authorities/subjects/sh00003585,,http://id.worldcat.org/fast/832181,,,https://www.wikidata.org/entity/Q128570,
6563,biopolitics,http://id.loc.gov/authorities/subjects/sh85014254,,http://id.worldcat.org/fast/832668,,,https://www.wikidata.org/entity/Q2904237,
6565,biopower,,,,,,https://www.wikidata.org/entity/Q864171,
6592,comparative media practices -- as comparative technics,,,,,,,
6605,diagnosis,http://id.loc.gov/authorities/subjects/sh85037489,,http://id.worldcat.org/fast/892273,,,https://www.wikidata.org/entity/Q16644043,
6606,diagnosis -- as novelistic mode,,,,,,,
6608,digital hypertext,,,,,,https://www.wikidata.org/entity/Q93241,
6619,Electronic Disturbance Theater,,,,,,https://www.wikidata.org/entity/Q16249660,
6621,enactive relations,,,,,,,
6626,experimental technics,,,,,,,
6627,"Fausto-Sterling, Anne",http://id.loc.gov/authorities/names/n85120273,,http://id.worldcat.org/fast/1467501,,https://viaf.org/viaf/55304919,https://www.wikidata.org/entity/Q272852,
6628,feminism and gender studies,,,,,,https://www.wikidata.org/entity/Q1662673,closeMatch
6644,"Grosz, Elizabeth",http://id.loc.gov/authorities/names/n88003327,,http://id.worldcat.org/fast/239713,,https://viaf.org/viaf/41898918,https://www.wikidata.org/entity/Q5362883,
6656,"Hayles, N. Katherine",http://id.loc.gov/authorities/names/n84048766,,,,https://viaf.org/viaf/27082380,https://www.wikidata.org/entity/Q4953004,
6663,Intersex/intersexualities,,,,,,https://www.wikidata.org/entity/Q1097630,closeMatch
6665,intersubjectivities,,,,,,,
6669,"Jackson, Shelley -- Patchwork Girl by Mary/Shelley and Herself",,,,,,,
6677,"Landow, George",http://id.loc.gov/authorities/names/n81079890,,http://id.worldcat.org/fast/1449185,,https://viaf.org/viaf/68950194,https://www.wikidata.org/entity/Q955028,
